date,EFA,Cleared Volume,EU Gas,gen_EFA,demand_EFA,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,month_sin,month_cos,EFA_sin,EFA_cos,DW_sin,DW_cos,Average Temperature,price
2022-04-16 15:00:00,5,678,333.3,26894.625,26775.0625,119.5625,5,0,-0.101168321987432,-0.9948693233918952,0.8660254037844388,-0.4999999999999998,-0.8660254037844386,0.5,-0.9749279121818236,-0.2225209339563146,18.75,47.98
2022-04-16 19:00:00,6,656,333.3,27120.125,27249.27083333333,-129.14583333333212,5,0,-0.101168321987432,-0.9948693233918952,0.8660254037844388,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,17.0,2.5
2022-04-16 23:00:00,1,687,333.3,20352.5,20377.791666666668,-25.29166666666788,6,0,-0.101168321987432,-0.9948693233918952,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,11.5,0.7
2022-04-17 03:00:00,2,806,333.3,19870.5,19828.854166666668,41.64583333333212,6,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,9.0,1.0
2022-04-17 07:00:00,3,892,333.3,21588.0,21586.541666666668,1.458333333332121,6,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,7.0,59.5
2022-04-17 11:00:00,4,915,333.3,21993.375,21975.5625,17.8125,6,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844388,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,16.0,58.99
2022-04-17 15:00:00,5,682,333.3,25373.375,25324.5,48.875,6,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844388,-0.4999999999999998,-0.8660254037844386,0.5,-0.7818314824680299,0.6234898018587334,17.0,62.5
2022-04-17 19:00:00,6,729,333.3,25091.125,25169.854166666668,-78.72916666666788,6,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844388,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,16.0,39.98
2022-04-17 23:00:00,1,696,333.3,21345.25,21381.5625,-36.3125,0,1,-0.2993631229733582,-0.9541392564000488,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.0,1.0,9.0,3.16
2022-04-18 03:00:00,2,691,333.3,20964.875,20912.291666666668,52.58333333333212,0,1,-0.4853019625310809,-0.8743466161445822,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,0.0,1.0,8.5,1.08
2022-04-18 07:00:00,3,748,333.3,23736.375,23713.5,22.875,0,1,-0.4853019625310809,-0.8743466161445822,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,1.0,8.0,6.35
