date,EFA,Cleared Volume,EU Gas,gen_EFA,demand_EFA,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,month_sin,month_cos,EFA_sin,EFA_cos,DW_sin,DW_cos,Average Temperature,price
2022-06-08 11:00:00,4,739,359.0,28317.25,28314.6875,2.5625,2,1,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,14.625,12.9
2022-06-08 15:00:00,5,604,359.0,31458.125,31428.4375,29.6875,2,1,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5,0.9749279121818236,-0.2225209339563143,14.625,59.9
2022-06-08 19:00:00,6,571,359.0,29355.25,29435.75,-80.5,2,1,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,13.5,6.95
2022-06-08 23:00:00,1,787,354.5,25413.875,25429.229166666668,-15.35416666666788,3,1,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,11.625,2.95
2022-06-09 03:00:00,2,774,354.5,26782.625,26697.08333333333,85.54166666666788,3,1,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,0.4338837391175582,-0.900968867902419,11.625,18.8
2022-06-09 07:00:00,3,629,354.5,30718.75,30702.25,16.5,3,1,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,13.5,4.95
2022-06-09 11:00:00,4,626,354.5,30883.25,30903.4375,-20.1875,3,1,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,14.625,3.55
2022-06-09 15:00:00,5,617,354.5,31881.875,31872.0,9.875,3,1,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5,0.4338837391175582,-0.900968867902419,14.75,8.16
2022-06-09 19:00:00,6,575,354.5,29285.5,29362.291666666668,-76.79166666666788,3,1,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,14.0,7.0
2022-06-09 23:00:00,1,788,344.5,25541.375,25543.625,-2.25,4,1,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,12.5,2.95
2022-06-10 03:00:00,2,910,344.5,26255.375,26195.5,59.875,4,1,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,12.625,3.08
2022-06-10 07:00:00,3,960,344.5,27897.5,27936.4375,-38.9375,4,1,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,14.5,44.0
2022-06-10 11:00:00,4,980,344.5,25605.625,25605.4375,0.1875,4,1,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,17.875,72.5
